图像路径,标注类别ID,标注类别名称,top-1-预测ID,top-1-预测名称,top-2-预测ID,top-2-预测名称,top-3-预测ID,top-3-预测名称,top-n预测正确,人参果-预测置信度,佛手瓜-预测置信度,哈密瓜-预测置信度,圣女果-预测置信度,山楂-预测置信度,山竹-预测置信度,无花果-预测置信度,木瓜-预测置信度,李子-预测置信度,杏-预测置信度,杨桃-预测置信度,杨梅-预测置信度,枇杷-预测置信度,枣-预测置信度,柚子-预测置信度,柠檬-预测置信度,柿子-预测置信度,树莓-预测置信度,桂圆-预测置信度,桑葚-预测置信度,梨-预测置信度,椰子-预测置信度,榴莲-预测置信度,樱桃-预测置信度,橘子-预测置信度,毛丹-预测置信度,水蜜桃-预测置信度,沃柑-预测置信度,沙果-预测置信度,沙棘-预测置信度,油桃-预测置信度,牛油果-预测置信度,猕猴桃-预测置信度,甘蔗-预测置信度,甜瓜-伊丽莎白-预测置信度,甜瓜-白-预测置信度,甜瓜-绿-预测置信度,甜瓜-金-预测置信度,番石榴-百-预测置信度,番石榴-红-预测置信度,白兰瓜-预测置信度,白心火龙果-预测置信度,白萝卜-预测置信度,百香果-预测置信度,石榴-预测置信度,砂糖橘-预测置信度,粑粑柑-预测置信度,红心火龙果-预测置信度,红苹果-预测置信度,羊奶果-预测置信度,羊角蜜-预测置信度,胡萝卜-预测置信度,脐橙-预测置信度,腰果-预测置信度,芒果-预测置信度,芦柑-预测置信度,草莓-预测置信度,荔枝-预测置信度,莲雾-预测置信度,菠萝-预测置信度,菠萝莓-预测置信度,菠萝蜜-预测置信度,葡萄-白-预测置信度,葡萄-红-预测置信度,蓝莓-预测置信度,蛇皮果-预测置信度,蟠桃-预测置信度,血橙-预测置信度,西柚-预测置信度,西梅-预测置信度,西瓜-预测置信度,西红柿-预测置信度,车厘子-预测置信度,酸角-预测置信度,金桔-预测置信度,青柠-预测置信度,青苹果-预测置信度,香橼-预测置信度,香蕉-预测置信度,黄桃-预测置信度,黑莓-预测置信度
./fruit81_full_split\test\百香果\56.png,43,百香果,43,百香果,6,无花果,69,西梅,True,0.0003579293,1.9278843e-07,5.254751e-05,0.00052337704,0.0002610457,3.878285e-05,0.089712776,2.3900304e-05,0.00070316275,0.0020154607,7.7701925e-06,2.067262e-06,5.825677e-07,9.9348545e-06,0.00029483764,2.0749294e-06,2.2874618e-05,3.3336117e-05,7.508722e-07,4.9323507e-06,6.7249226e-07,6.5493887e-06,0.00011617531,6.1237224e-06,2.4740788e-07,0.000104508785,2.4193845e-05,1.4450387e-05,0.008701419,2.7397955e-06,0.0008845538,0.00015456125,3.3740384e-06,6.0225327e-09,0.0009986849,0.00016700519,5.4484768e-05,4.4432686e-06,1.5151011e-05,0.009204276,0.00079515117,1.6614181e-06,6.663953e-07,0.8222758,0.0048160953,6.407267e-07,0.00032687598,1.4087322e-05,4.1263032e-05,6.195986e-07,0.0022689563,4.0182417e-06,1.5196441e-06,1.7381217e-06,0.00033969764,5.1200688e-05,1.0410725e-05,1.009764e-05,0.0008161188,0.0071767545,3.967163e-07,0.00027030433,7.231463e-06,0.0027887966,3.1043992e-06,4.2707153e-08,0.0011283349,0.00023563144,0.000204362,0.03733887,0.0003878411,0.0035113704,8.336581e-06,3.297084e-07,3.667776e-06,1.9628847e-07,4.7830133e-07,2.9309638e-05,5.887374e-06,0.0005720768,1.8166136e-05
./fruit81_full_split\test\百香果\59.jpg,43,百香果,43,百香果,71,西红柿,2,哈密瓜,True,8.728837e-06,8.093316e-09,0.013233461,0.00033670772,1.2013162e-06,1.8093859e-06,0.0019024088,0.0038232899,0.000103808525,0.00016344975,2.2019616e-07,8.5682106e-05,9.2131515e-08,3.3554281e-06,0.00022010098,1.1958102e-06,1.3434468e-05,5.69484e-08,9.148279e-07,2.7423462e-07,5.864373e-08,2.498559e-07,1.4484678e-07,6.764536e-05,6.0619208e-05,1.7793957e-09,1.0102011e-06,0.00012016359,5.638191e-06,7.362418e-05,0.00024246228,8.519746e-05,1.1780699e-05,1.4587382e-09,3.54798e-05,1.4490364e-06,3.0656915e-06,2.4449525e-07,2.7208546e-07,5.3209144e-05,6.790571e-05,1.4956532e-07,7.8473384e-08,0.9595118,1.3005849e-06,3.889146e-05,0.00016197437,1.6020512e-07,7.5030545e-07,1.6735618e-06,0.0011792672,9.419173e-05,0.00023308987,2.824204e-08,0.00010727805,0.00010045676,4.1969424e-06,1.4685443e-07,1.030018e-05,1.5190151e-05,1.1545433e-08,5.9833837e-05,1.451153e-07,1.0890717e-06,2.50109e-06,2.8755113e-07,1.6803979e-05,0.00042641856,0.0007986584,0.0014518147,2.39147e-05,0.01462202,4.719807e-06,2.071375e-06,0.00025977846,8.179388e-08,2.1320323e-08,1.1191755e-06,2.0287085e-07,0.00013680867,4.099194e-07
./fruit81_full_split\test\百香果\6.jpg,43,百香果,43,百香果,44,石榴,59,菠萝,True,0.00016451687,1.5783876e-06,5.8339116e-05,0.00051694445,0.0053229886,2.1124031e-05,0.015044032,0.0043579917,1.8007446e-05,1.41039245e-05,1.8723904e-05,1.7468185e-05,1.6948574e-06,0.017722888,1.9072962e-05,9.318343e-05,0.00026992668,0.038984403,6.1218307e-06,4.713573e-05,1.4911401e-06,1.2668841e-05,0.00044777722,0.0001801599,5.627861e-05,0.00071046595,2.630498e-07,0.00027303584,4.4103293e-05,0.00024378984,0.00043188658,1.87442e-05,6.079406e-08,3.985755e-08,3.456333e-05,2.594315e-06,1.6196626e-06,2.2677941e-06,5.2106865e-05,0.0004684192,3.484935e-06,2.0982561e-05,1.1283907e-06,0.50752515,0.2687035,0.0011595532,0.0003245437,8.982591e-05,9.779892e-05,4.2213746e-06,0.0029222644,9.515808e-06,3.4673749e-06,0.00014114748,0.0005016732,0.0036227591,0.000199408,0.002993479,0.00012019908,0.076096125,6.4621665e-05,1.3602109e-05,2.223907e-05,0.033389077,0.00011981168,8.562604e-05,3.2602436e-06,1.4152497e-05,8.773382e-06,0.0019430699,6.063503e-05,0.0015773352,6.0210405e-05,1.3238674e-05,0.00011325242,1.11964624e-07,3.2358454e-07,0.00018251564,0.00017259283,3.7909292e-06,0.011928858
./fruit81_full_split\test\百香果\60.jpg,43,百香果,5,山竹,43,百香果,44,石榴,True,0.00022065813,7.400442e-07,0.0017511676,0.0005748018,0.004687709,0.30753082,0.0015486769,0.0001273787,2.1697022e-07,1.050438e-05,1.9697732e-06,9.663777e-05,1.6264166e-05,0.0002061111,1.621467e-05,0.0011967064,0.016874714,0.000781796,1.3248929e-05,0.0015734894,0.00041627488,1.3684259e-05,1.1018495e-05,7.30981e-05,0.0005600293,2.3430941e-05,2.4278273e-05,1.6403322e-06,0.00017312274,0.00015517762,5.087157e-07,0.0829844,0.000512976,0.0016479512,0.00050599687,0.00073070294,2.5183708e-05,0.0015535555,0.0069773756,0.001795825,0.0010648296,0.000114009505,0.00013437051,0.25950795,0.09549305,4.9378268e-05,0.00011414147,2.6986112e-07,0.00044141035,0.00024957862,0.0305436,3.8817943e-06,1.2013529e-05,0.00030574083,0.0002974106,0.00165214,0.038102914,0.0010855726,2.018254e-07,0.035293333,0.0011585378,1.0153657e-05,0.004865927,0.0008117439,0.02537922,0.00015336156,1.0556738e-06,1.1338954e-06,0.0003928981,0.0038456407,0.00042146264,0.0001566068,0.0011356693,0.0106211305,0.00021360074,0.0131904315,0.0017507987,0.023767991,0.0005033325,1.7079407e-07,0.011737241
./fruit81_full_split\test\百香果\62.jpg,43,百香果,43,百香果,59,菠萝,21,椰子,True,0.00014729869,3.000898e-06,5.3277072e-05,6.245384e-06,7.1758514e-08,9.345634e-06,0.0005497508,0.0010666777,1.1396496e-05,1.35203345e-05,1.0061569e-06,2.278014e-05,1.3028048e-05,0.0033491678,0.00054714875,0.0036084035,9.5707455e-06,6.405027e-05,0.00013361323,1.7046241e-06,0.0005009015,0.02342351,1.2891355e-05,4.014445e-05,0.0002805181,8.949615e-06,1.2739532e-06,0.00014305899,3.2165042e-06,2.0278165e-05,1.816866e-06,0.0021870092,5.2211212e-06,0.00654467,9.605094e-05,1.8423938e-05,3.2549642e-07,1.9925548e-05,0.0019853234,0.008474397,8.432102e-06,0.000121925696,3.571175e-05,0.82818156,0.00042530624,9.449614e-06,4.7338093e-05,5.722468e-06,4.0907194e-05,5.522992e-06,0.0004603545,0.00054318696,9.6157804e-05,1.2657528e-05,0.00010500813,0.00010862677,3.7257294e-05,0.00067080016,2.668947e-06,0.09692581,3.265433e-05,7.806574e-06,6.6089838e-06,3.3033324e-05,9.490448e-07,7.6043693e-06,2.610513e-07,4.3056588e-07,4.094612e-06,0.0020107573,0.010103451,9.995131e-05,1.1882775e-06,2.2503386e-07,0.0031725832,0.00018777153,0.00014866989,0.0005695896,0.00082778034,1.4660183e-05,0.0015464958
./fruit81_full_split\test\百香果\64.jpeg,43,百香果,15,柠檬,43,百香果,78,香蕉,True,0.012745186,5.7129405e-06,0.0016784325,7.191487e-05,2.7649286e-05,3.550899e-07,0.01934066,0.036319237,1.3751947e-05,0.0001275847,0.0012308917,0.000270309,8.402229e-06,0.0003507616,0.0068839495,0.51801205,0.0025540765,0.00014917416,0.00015119852,0.00011756748,0.00077925617,0.022168277,0.00024199448,0.009244348,0.0015672144,9.836244e-07,1.3078541e-06,0.00010145975,6.813712e-05,0.00056966435,3.6203903e-06,0.007959465,0.0013803263,0.00020849312,0.005563808,0.0003371627,2.1058422e-06,0.0009130006,0.00038778372,7.8434176e-05,2.4311774e-05,4.346673e-06,1.7399083e-05,0.18411207,4.925313e-06,0.0005660198,0.0014011237,0.00011633283,1.4074728e-06,3.0363816e-07,0.00049262925,0.00049492775,0.00046624482,0.0016664655,0.0023298329,0.036254887,2.8708846e-05,3.5071174e-05,1.03186885e-05,0.018908262,1.5243792e-07,0.0008319604,2.0271898e-06,8.3234124e-07,0.0020820196,7.1594945e-07,9.858854e-08,7.802321e-06,3.6999754e-05,0.011940359,0.004833054,4.559501e-05,4.4825414e-05,1.0209852e-06,0.004340477,0.00045822863,0.00046722672,0.015025248,0.060729466,0.00015621781,0.00042439002
./fruit81_full_split\test\百香果\72.jpg,43,百香果,33,甘蔗,0,人参果,2,哈密瓜,False,0.08423589,0.026025342,0.042943433,9.306144e-06,1.4006852e-05,0.0023875204,0.009815877,0.00287907,0.0012104633,0.00093900674,0.00011491648,0.000112519076,0.00084224215,6.3854454e-06,0.0009839007,0.00029725014,9.876215e-05,0.003940782,0.0001238037,0.001463448,0.0011025924,0.014718635,0.00017895631,0.00019444725,8.601998e-05,1.395587e-06,0.002212718,4.1318952e-05,0.00030187186,1.1986009e-05,1.8614162e-05,0.00016633,0.0043992526,0.59835654,0.00082226575,0.032559752,0.00012097616,0.012035969,0.026238466,0.0023012655,0.012050453,0.00010910352,0.029106596,0.00092008716,2.2560598e-06,2.627847e-06,2.091474e-05,3.5215285e-06,3.544908e-05,0.000106557134,0.017720282,0.0010425545,8.802608e-06,0.00030595527,0.0010587663,1.402503e-05,0.00010025489,1.3443155e-05,8.202391e-06,0.0007476155,0.000100959805,0.0002904962,0.0033818264,9.4895295e-06,0.00044055626,3.700813e-05,0.00083962287,5.0485195e-08,7.985321e-07,0.0017367749,0.009230542,0.0028698153,4.7071535e-07,0.0011252102,0.00039998084,0.0012889924,0.0011015919,0.02817571,0.009037676,0.0020335498,0.00020814515
./fruit81_full_split\test\百香果\73.jpg,43,百香果,80,黑莓,17,树莓,21,椰子,False,0.00068651716,2.3465218e-05,0.00034018815,0.001413559,0.08765971,0.0028454992,0.035305575,0.0006020829,0.000725905,0.00043068375,1.0935039e-05,0.0048524295,0.0002159845,0.02001948,0.0020070176,0.00028602112,0.0007930958,0.13875225,0.000315876,0.0065330463,0.00019065873,0.09353722,0.0020878797,9.6130156e-05,2.2831367e-05,0.0019272274,0.00024501246,0.0014903599,0.0001971528,0.00014271252,0.0020105978,0.011182779,0.0019916021,0.0012322991,0.053586733,0.026164053,0.00042180292,0.00108983,0.0029026428,0.0013255951,0.01914546,1.5393754e-05,0.01367444,0.030692728,0.00023382263,5.2721693e-06,6.8378286e-05,0.00018637095,0.0023100742,5.76823e-05,0.00031846671,0.00010872404,9.0924324e-05,0.00021921593,0.00062982074,8.9767214e-05,0.0011319326,0.0025897596,1.2609064e-05,0.0022853871,0.0008960978,0.00021226944,0.0002873022,0.00016495291,0.00010926131,0.023890017,0.00010880888,6.911625e-05,0.0056341044,0.0024489556,0.0003217644,0.0011577527,0.032549907,0.00010422249,0.0011237528,0.00015512927,0.04490478,0.0005479769,0.018506952,0.0004647321,0.2868115
./fruit81_full_split\test\百香果\75.jpeg,43,百香果,30,油桃,49,羊奶果,28,沙果,False,9.506075e-05,4.147731e-07,8.043386e-05,0.0093787005,0.012726331,0.017629797,9.967617e-06,0.0003310304,0.014871617,0.001827016,1.9163674e-07,0.0002158014,8.785642e-06,0.035162825,1.0069418e-05,0.00020824395,0.0014438392,2.0573138e-05,0.01934714,5.31442e-06,0.0007981862,0.007995656,2.0834632e-05,0.0002521658,0.0013518984,6.2537794e-05,0.00653353,0.0014848959,0.10571772,8.865548e-05,0.44072318,1.4301256e-05,7.02293e-05,0.0003607812,2.8537788e-05,1.444173e-06,1.6225804e-06,6.34726e-07,1.2666518e-06,4.681817e-06,7.58513e-05,2.2067732e-07,0.0026539506,0.10127043,3.591343e-05,0.01788923,1.2667726e-06,1.3540945e-05,0.0005901874,0.11517715,3.3972312e-06,0.00025320225,1.5893473e-05,0.0002481091,0.0006496286,9.875929e-06,3.267595e-05,0.044235572,0.00015047645,3.4608775e-06,1.0457496e-05,4.2520383e-06,8.9022615e-06,0.011556181,0.0007084005,0.0050746137,0.0001823377,0.00019564109,0.0034408767,0.008961956,7.2066728e-06,0.00064450054,0.0009905086,0.0018533571,0.0016269151,8.843668e-05,0.0018886282,5.580342e-06,6.802266e-06,3.295273e-06,0.0005452608
./fruit81_full_split\test\百香果\83.jpg,43,百香果,68,西柚,56,草莓,51,胡萝卜,False,0.00040950393,2.686152e-07,0.0024737264,0.00011600454,0.0020186906,5.1794224e-05,0.00010102649,0.00043378686,1.595929e-05,0.0012076509,4.17276e-05,0.026839279,0.0007702343,0.0043868865,0.00062274555,0.00075604225,5.968521e-05,0.013138016,7.955156e-05,0.0012507945,0.00040410325,0.0007832447,1.0624945e-05,0.005136343,0.0007241577,7.314399e-06,2.125643e-05,9.452141e-06,0.0001589103,6.1249666e-05,5.9417605e-05,0.0024113902,0.002050705,0.0042543015,0.00028016092,7.6932765e-06,4.9321767e-07,3.3493316e-06,0.00018704202,0.0025437293,0.00029154195,0.00013147769,0.014783406,0.046567164,0.0011231152,2.7107724e-05,5.0632254e-05,3.5938792e-05,5.503963e-05,7.4930126e-06,0.00021486399,0.08103667,0.004519189,2.1359076e-06,0.0004290603,0.00019286126,0.3189139,0.00040227495,2.1256912e-07,0.022330165,0.026498968,1.4476883e-06,2.7768076e-06,4.791569e-06,0.0025390466,4.040638e-05,3.5703638e-06,0.00013198661,0.37011677,0.00019261774,0.0077483035,0.000677549,0.0003369384,3.939388e-05,0.006201683,0.014720504,0.0040588207,0.00025598332,0.00042820472,2.895965e-05,0.0009687344
./fruit81_full_split\test\百香果\87.jpg,43,百香果,43,百香果,30,油桃,69,西梅,True,2.495266e-07,1.7396267e-06,2.6574056e-05,3.3073761e-06,0.0052517303,0.00014367444,0.05870157,1.06144325e-05,0.010635007,0.000107286454,1.3543625e-10,8.17338e-07,8.24218e-08,8.441606e-06,0.0006333808,1.0530118e-06,0.00010333648,3.2301676e-07,0.0002539768,2.7721663e-08,0.00570286,0.00900694,4.607842e-05,0.000220182,4.8028323e-06,5.120005e-06,0.0026262493,1.0834504e-05,0.00016373965,1.0573685e-07,0.11277836,0.0018764877,0.0011044566,6.5317764e-08,7.865415e-05,1.116428e-05,3.994292e-06,1.5335563e-09,0.00017747821,0.00043052665,5.1163075e-05,7.483878e-08,0.00038200137,0.6799645,5.5173978e-06,7.6936834e-05,1.6170998e-06,1.7348219e-06,9.202936e-05,0.0022601308,2.28422e-06,2.1677026e-06,3.2689387e-09,0.000118173906,0.0012198888,1.5604273e-05,2.8281741e-08,4.1941043e-05,5.994316e-05,2.7809426e-07,1.7523486e-09,8.412946e-06,4.9257975e-09,0.00021143582,2.0438627e-06,5.7062174e-05,9.707083e-05,0.00023973205,9.328603e-06,0.10481886,2.2502407e-05,1.023001e-07,7.831117e-06,3.2338576e-05,6.02732e-06,2.442351e-06,7.2782996e-06,3.7433707e-05,9.2738555e-06,5.168325e-07,3.027185e-06
./fruit81_full_split\test\石榴\106.jpg,44,石榴,71,西红柿,56,草莓,6,无花果,False,0.0002612221,4.2302844e-07,4.0402712e-05,0.012890238,0.033320777,0.0036581976,0.13739775,3.522366e-06,0.0016540491,7.63905e-06,5.429639e-07,0.0317943,3.175853e-08,0.0016733679,0.025579983,1.7401617e-05,7.376264e-05,0.011174694,1.3605913e-07,0.00010803626,5.3153835e-06,0.0024047026,8.485134e-06,0.03835004,4.2520373e-05,0.00010166777,3.140172e-05,6.7948525e-07,0.00017735384,3.7327952e-06,0.00047470952,2.4796167e-05,6.884009e-05,2.6596604e-08,0.00018418187,2.344506e-05,1.8430154e-06,1.9350255e-06,4.0110857e-07,0.00020018932,1.43389625e-05,3.4064764e-05,0.00014463483,4.3165346e-05,0.030805722,5.0935746e-06,7.161039e-06,0.00010253046,7.5246926e-06,2.601017e-06,1.764568e-06,0.00018552203,1.5542867e-06,4.8465935e-08,1.7270379e-05,1.5094683e-05,0.24053968,0.00011951115,0.0011722905,0.00010882267,0.00095742906,4.7476084e-07,8.1753285e-07,0.0038141238,0.00014730898,4.25327e-07,1.9090996e-06,0.00018938005,0.014421823,0.0025730531,0.013520131,0.36565617,0.006833844,2.1897454e-06,1.3353185e-06,8.615464e-05,2.677579e-05,5.818681e-06,1.4788255e-06,1.6129412e-06,0.016666625
./fruit81_full_split\test\石榴\120.jpg,44,石榴,44,石榴,4,山楂,17,树莓,True,4.9314924e-08,7.074333e-13,1.279608e-10,0.00026781572,0.07805856,1.7190649e-05,1.2885078e-05,6.865856e-08,2.98465e-06,3.3159978e-08,3.6584216e-10,5.0285047e-07,5.0182285e-11,0.002338838,1.2214642e-05,1.3702011e-09,4.5004654e-07,0.0035926367,1.1967165e-09,6.204075e-06,7.4334485e-09,4.5721986e-08,1.723662e-10,0.00053175795,6.868564e-09,3.0926705e-07,2.8308741e-05,2.8243103e-09,5.838667e-05,1.3802763e-07,1.8346322e-05,9.542061e-09,1.338839e-08,5.624053e-11,6.7780796e-08,1.0244697e-08,5.601112e-11,5.7044774e-10,1.4474155e-07,5.238032e-07,1.7174557e-07,1.4576315e-07,9.4179144e-09,0.0006801638,0.91167444,1.6247949e-08,7.5652885e-08,3.2609336e-05,5.100063e-06,2.8683344e-06,2.5863721e-11,5.6001825e-11,5.990149e-09,1.4035856e-09,2.359139e-08,1.5414625e-07,0.00062564865,0.00076296076,1.0673051e-05,2.1975172e-08,1.8552882e-07,1.4346922e-11,1.2350694e-09,0.00038908064,4.571876e-08,1.10553074e-07,7.024237e-07,8.465324e-06,0.00014693884,6.246526e-05,5.2915816e-06,3.6076624e-05,0.0005012215,1.8011459e-10,4.061669e-11,1.1085671e-09,4.6648925e-09,2.109231e-09,7.533688e-10,5.915025e-08,0.000105722684
./fruit81_full_split\test\石榴\124.jpeg,44,石榴,44,石榴,17,树莓,19,桑葚,True,5.0719704e-05,1.54981e-06,4.456146e-07,0.00013674055,0.0058811936,3.0296607e-05,0.00046883576,2.3109675e-05,0.00010764161,4.7694875e-06,6.859464e-07,0.0029764515,4.1791077e-06,0.00015258844,0.00019472501,1.0459309e-05,5.8660044e-06,0.10396528,4.803561e-07,0.049980666,2.094367e-06,7.690449e-06,1.6547608e-06,0.0022398056,2.5418385e-07,9.870067e-05,0.00036991667,8.790326e-06,0.0031493453,6.370273e-05,0.000120168595,3.5603742e-07,6.701692e-08,2.5787944e-08,1.2963401e-05,5.0236986e-06,4.0330394e-07,3.5354258e-08,2.537196e-05,0.00021957446,5.7252822e-05,3.121742e-05,0.0007451341,1.2510683e-05,0.7906392,3.2014502e-06,1.2887697e-06,0.0047594644,6.3947904e-05,0.0005799132,2.5101537e-05,7.4457137e-07,3.3289707e-05,3.708279e-06,0.00033585422,3.8717753e-06,0.004098396,0.0005599631,0.0012626764,1.5429123e-05,0.00038595198,4.0032654e-07,6.2092375e-05,0.0005552716,4.4579658e-05,5.032857e-06,0.00018082935,0.00014767211,0.0009809681,3.0159012e-05,0.00092231494,0.012399346,0.00033248603,1.5428372e-05,2.9422358e-07,6.89907e-07,3.3222611e-06,1.1621847e-05,3.516068e-06,1.9629544e-05,0.010343496
./fruit81_full_split\test\石榴\129.png,44,石榴,44,石榴,63,葡萄-红,69,西梅,True,7.45996e-07,9.3961994e-08,1.6931767e-07,0.0017911632,0.00014549811,6.5866725e-06,0.00044640634,1.5723777e-05,2.8378397e-05,3.2570904e-06,4.7180848e-07,3.153322e-05,3.610106e-07,0.0035829875,1.18939615e-05,1.1471152e-06,5.091726e-05,0.00055227964,6.227947e-08,0.00023700968,2.4683588e-06,1.5022648e-07,5.9734817e-10,0.002778288,7.687451e-06,3.7510856e-07,8.627859e-06,3.881585e-06,4.305044e-05,4.5262132e-07,0.00010608254,3.650056e-07,3.6818476e-10,4.8916933e-11,1.1515116e-06,9.068408e-07,9.310368e-09,1.3510836e-09,3.2556122e-06,0.00020341166,1.4965794e-07,8.4394276e-05,1.8428798e-06,0.0018700509,0.9738071,5.0948882e-05,1.3482766e-05,3.48995e-05,4.470865e-06,3.0117099e-06,4.8500596e-07,5.6680683e-08,8.3507837e-07,1.7100886e-08,4.3870776e-07,4.710038e-05,0.00049029035,2.713208e-05,1.3508609e-05,2.6350207e-07,9.84358e-05,2.7634944e-10,4.426317e-07,0.00411791,5.950089e-05,4.54888e-09,4.0282225e-06,0.0002895505,0.00075518957,0.0039487677,2.6079308e-05,0.00023969969,0.0025443996,1.6934116e-08,1.1906369e-06,1.18112176e-07,1.8615391e-07,8.733987e-07,6.46381e-08,6.778874e-08,0.0013962031
./fruit81_full_split\test\石榴\13.jpg,44,石榴,44,石榴,80,黑莓,23,樱桃,True,2.9442208e-07,4.3552695e-09,5.5612037e-10,5.726413e-07,9.4207964e-05,2.6747193e-07,1.1187926e-05,3.2097182e-07,4.0921012e-08,2.4636474e-08,8.50943e-09,2.4217645e-05,3.8883803e-09,2.7311396e-06,8.954456e-08,7.7605466e-07,2.7335463e-07,3.9454103e-06,5.032176e-10,1.4924284e-05,3.1593064e-10,2.226708e-09,9.2155075e-11,0.00021303532,1.6726557e-07,3.3706629e-09,3.8202376e-07,4.1136277e-09,2.4683698e-06,2.5124671e-09,5.326818e-07,4.354694e-10,1.7346236e-11,3.5580517e-13,1.5296669e-08,6.472487e-12,1.464888e-10,3.6011693e-12,1.8599255e-07,1.3059387e-06,1.382307e-09,3.4796055e-06,2.8367755e-09,7.3787163e-07,0.9985318,1.3988075e-08,1.1555535e-09,5.7507063e-05,9.871516e-07,9.777765e-07,2.7248253e-08,5.6986544e-11,3.3319338e-09,7.7044845e-08,2.8053536e-08,3.7170427e-08,0.00011511403,6.106589e-06,7.755538e-07,3.0585456e-09,2.4819993e-08,7.887529e-10,1.2357201e-08,2.2786667e-06,4.1818225e-06,1.2411422e-10,3.2041807e-08,2.2509383e-08,9.338247e-08,4.2022916e-06,1.5886319e-05,5.2368637e-06,0.00010663237,9.014067e-09,9.395676e-10,3.6534313e-08,5.749537e-09,1.9015211e-07,6.821532e-10,3.7611517e-08,0.00077143527
./fruit81_full_split\test\石榴\132.jpg,44,石榴,56,草莓,17,树莓,44,石榴,True,2.5798117e-06,2.1944558e-08,1.1067057e-06,0.019969529,0.0019930368,7.193004e-08,1.3649721e-06,1.6626404e-05,2.70882e-06,7.3567935e-06,2.856219e-05,0.011403127,1.847363e-07,6.7856325e-07,8.969062e-05,0.00020993272,1.8577692e-05,0.14248082,1.442435e-08,0.0056449743,3.628265e-07,2.2936317e-07,1.3865063e-07,0.0036748173,5.445523e-05,4.0664163e-06,2.922309e-06,1.0885243e-05,0.00028132883,0.0044312812,5.69007e-06,2.244684e-08,1.728893e-08,2.5712689e-06,3.0951896e-06,4.2209356e-09,5.3271852e-11,6.0188273e-07,2.0761667e-07,7.4706663e-06,5.915072e-06,1.9101935e-05,0.00057387573,5.700555e-07,0.13063893,6.086997e-06,4.526409e-07,1.2451697e-05,3.2847254e-06,5.5068795e-06,6.8627555e-06,0.00078290567,3.96842e-06,1.5897458e-06,0.000147457,2.9215703e-06,0.5056283,0.0027964164,2.7323304e-05,0.0019448118,0.00019953804,2.3234817e-08,0.021628778,0.0051378524,2.9210873e-05,2.5806838e-07,7.8169586e-07,8.1711994e-07,4.5774417e-05,5.9112094e-06,4.763074e-05,0.036280382,1.3210373e-06,2.981157e-08,2.7304679e-05,1.837124e-05,1.2960454e-05,6.482096e-08,2.5252978e-06,6.383892e-07,0.103599995
./fruit81_full_split\test\石榴\134.jpg,44,石榴,52,脐橙,77,香橼,44,石榴,True,0.0018539323,0.0009903259,0.003591805,0.0068255486,0.0665872,0.0036484706,0.011520399,0.0016742039,0.00031114474,0.014855333,4.9198563e-05,0.042783316,0.0051210662,0.0050641657,0.0031821309,0.0005913404,0.037545245,0.037069835,0.0006897901,0.017309364,0.00083110365,0.010836764,0.0012108007,0.004606626,0.0016308341,0.012110291,0.008510957,0.032639675,0.021102784,0.04516632,0.006013894,0.0011526556,7.094039e-05,0.0062120305,0.011080464,0.014381752,0.00056375866,0.001347974,0.002032222,0.0031355065,0.022109354,0.0008703505,0.022404507,0.003447347,0.07139242,0.008082094,0.00822628,0.00013467089,9.7529264e-05,0.019482082,0.0064522186,0.00516722,0.09018207,0.004740308,0.0011785539,0.0155679425,0.013637701,0.01013786,0.000859176,0.015779147,0.0074920175,0.0017313664,0.0035774403,0.02151821,0.0049436945,0.020319138,0.010416447,0.003840688,0.004844424,0.024624592,0.0017008395,0.009300344,0.0032379332,0.0017018869,0.0039895815,0.007856316,0.00386555,0.089818574,0.0007658135,0.0023346124,0.0062704654
./fruit81_full_split\test\石榴\14.jpg,44,石榴,44,石榴,19,桑葚,80,黑莓,True,4.3586097e-06,3.0449203e-09,1.6479603e-07,0.0039192904,0.0016146788,1.7579794e-07,2.1945517e-08,0.00015913155,6.091197e-07,8.4835065e-08,2.6065545e-06,2.5054907e-05,2.3131443e-07,8.799366e-05,0.0006532527,1.4053638e-06,4.0194867e-05,0.0008422849,1.7209093e-06,0.014479873,8.6785155e-07,8.517202e-07,1.5159017e-06,0.0011210422,0.00023311074,2.1280177e-05,1.6078347e-06,1.3250614e-05,2.433315e-05,2.0310827e-06,0.0003215174,1.3474486e-09,8.5899444e-08,7.5371527e-06,3.2643732e-06,2.8978235e-09,9.894916e-10,5.3176524e-07,3.3988667e-07,1.3016395e-06,1.6470271e-07,9.0806884e-07,4.934241e-07,0.00010249642,0.96190125,0.00020091093,1.1832274e-06,5.4519654e-07,6.1917766e-05,2.3432318e-05,6.07651e-06,2.9340357e-05,8.985309e-07,5.408052e-07,2.0577554e-05,8.433652e-05,0.00020665786,0.002537064,4.337561e-06,0.0019165543,2.5341837e-05,2.6143056e-07,1.2847755e-06,0.0018095766,2.5598145e-05,8.932295e-05,3.5006404e-05,6.018943e-08,1.6362005e-06,1.0758937e-05,2.2952888e-06,0.000516709,0.00064313295,1.8681139e-07,2.5632882e-05,1.0746558e-07,3.905252e-06,1.1936157e-06,1.660427e-06,2.0518717e-06,0.006117009
